ptype,adapter,human_readable_profile,layer,target_module,matrix_rows,matrix_columns,rank,lora_alpha,scale,a_norm,b_norm,effective_update_frobenius_norm,effective_update_spectral_norm,spectral_to_frobenius_ratio
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,17,gate_proj,14336,4096,16,32.0,2.0,3.605445462786103,4.347489956136225,9.334110109537281,6.3004267179200495,0.674989543082686
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,17,k_proj,1024,4096,16,32.0,2.0,3.4565592490079444,1.051746252171846,2.235428684215236,1.484049226003913,0.663876793065711
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,17,o_proj,4096,4096,16,32.0,2.0,3.3245894176286623,2.0738960070967054,3.8171983185046665,1.9850223392201827,0.5200207517637666
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,17,q_proj,4096,4096,16,32.0,2.0,3.3199062520567937,2.0786490239209794,3.696987080185052,1.6569288627121503,0.44818356861263714
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,17,up_proj,14336,4096,16,32.0,2.0,3.3505148142591197,4.032199204810619,7.043112837182524,3.092183096705835,0.43903642724298725
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,17,v_proj,1024,4096,16,32.0,2.0,3.3812041514450657,0.9210109437536232,1.7479676492587584,0.9196173874730716,0.5261066403963733
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,18,down_proj,4096,14336,16,32.0,2.0,5.312351997716737,1.9768869064150207,6.097725128118515,3.777582919654824,0.619506921070484
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,18,gate_proj,14336,4096,16,32.0,2.0,3.6719994786553123,4.4445570331002475,9.128748188492292,5.1720243391316085,0.5665644656133102
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,18,k_proj,1024,4096,16,32.0,2.0,3.3834896065576268,1.014441359517551,1.9352595469388822,0.9315560950816396,0.48135977241664485
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,18,o_proj,4096,4096,16,32.0,2.0,3.3526434444752087,2.0636583666064365,3.708009380181636,1.9156085907404943,0.516613739161215
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,18,q_proj,4096,4096,16,32.0,2.0,3.34941033291667,2.0876107325515374,3.716505337639001,1.5076307258685655,0.40565816241402847
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,18,up_proj,14336,4096,16,32.0,2.0,3.39427999471452,4.051957098291871,7.15709135125048,2.914844370149542,0.40726661531856284
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,18,v_proj,1024,4096,16,32.0,2.0,3.299733161678564,0.9098379606470456,1.6106244507917271,0.7134589791464591,0.4429704136155063
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,19,down_proj,4096,14336,16,32.0,2.0,5.372180283388806,2.042126646357736,6.213356702390238,3.717659935056732,0.5983335760566543
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,19,gate_proj,14336,4096,16,32.0,2.0,3.6682868302979803,4.373921468965694,9.04741733214098,5.172864925043323,0.5717504493427868
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,19,k_proj,1024,4096,16,32.0,2.0,3.386730419128798,1.029861717061134,1.9418799030111407,0.9268480726047637,0.4772942297654781
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,19,o_proj,4096,4096,16,32.0,2.0,3.407171541040978,2.1019211503546704,3.8271774062896338,1.8603294562917834,0.48608393570533037
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,19,q_proj,4096,4096,16,32.0,2.0,3.395946322098578,2.1518008018746584,3.946261845544196,1.9554763255550485,0.4955262479004064
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,19,up_proj,14336,4096,16,32.0,2.0,3.4412945906570545,4.097828908754242,7.35120842458801,3.3973398767882452,0.46214713018134096
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,19,v_proj,1024,4096,16,32.0,2.0,3.4070099834786274,0.9399054547782199,1.8147321032192527,0.9875631694591016,0.5441922627076521
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,20,down_proj,4096,14336,16,32.0,2.0,5.400811973607063,2.0274383283393296,6.390949517623297,4.183553520376417,0.6546059406102492
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,20,gate_proj,14336,4096,16,32.0,2.0,3.686002129033818,4.408490507545634,9.105042085501065,5.324177982666449,0.5847505077592896
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,20,k_proj,1024,4096,16,32.0,2.0,3.4457213366643797,1.0846081131230656,2.215228439607512,1.286699384323937,0.5808427525207788
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,20,o_proj,4096,4096,16,32.0,2.0,3.434641715188529,2.147724866721088,3.8736075495957856,1.7723713394730278,0.4575505692769461
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,20,q_proj,4096,4096,16,32.0,2.0,3.4107944759013136,2.1201016704593516,3.9785675586154565,2.046718560013889,0.5144360450991432
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,20,up_proj,14336,4096,16,32.0,2.0,3.473513525370354,4.162332941512027,7.54555431514408,3.4810402283234883,0.46133658084429535
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,20,v_proj,1024,4096,16,32.0,2.0,3.365481405699286,0.9306459758579803,1.8896456181606334,1.1171373375011537,0.5911888063903573
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,21,down_proj,4096,14336,16,32.0,2.0,5.379429619586718,2.016864472491509,6.4119061451074595,4.304596087823052,0.6713442134688186
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,21,gate_proj,14336,4096,16,32.0,2.0,3.6704271935951156,4.29907689534772,9.249763636943097,6.0105460625346,0.6498053678397551
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,21,k_proj,1024,4096,16,32.0,2.0,3.3477656464272347,1.0073520978714348,1.9646559849647731,1.1453620421000026,0.5829835100217503
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,21,o_proj,4096,4096,16,32.0,2.0,3.426244890698876,2.0665067219851503,3.8789826776426897,2.078785235232039,0.5359099042162635
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,21,q_proj,4096,4096,16,32.0,2.0,3.2661273892524787,2.0524557816344804,3.613277317381684,1.6670003945954903,0.46135412484848
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,21,up_proj,14336,4096,16,32.0,2.0,3.4618881710089284,4.076171014087609,7.562191128347342,3.969572073803664,0.5249235316102336
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,21,v_proj,1024,4096,16,32.0,2.0,3.334228256042569,0.9228765001794571,1.7224094014434392,1.028628106835918,0.5972030261643322
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,22,down_proj,4096,14336,16,32.0,2.0,5.444809267996011,2.0646007084098708,6.658426362023848,4.385366298706424,0.6586190280211314
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,22,gate_proj,14336,4096,16,32.0,2.0,3.6372853962317686,4.2039628191677,9.696250927903115,7.233276961457836,0.7459869814881208
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,22,k_proj,1024,4096,16,32.0,2.0,3.2961055129939054,0.9857680739008949,2.0456802345337093,1.415866381745102,0.6921249752739745
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,22,o_proj,4096,4096,16,32.0,2.0,3.4850845467844627,2.1425097413500334,4.140285139163228,2.445964248492224,0.5907719314681223
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,22,q_proj,4096,4096,16,32.0,2.0,3.3303976591004214,2.099186475167301,3.8481244086734674,1.9536715983885928,0.5076945002051184
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,22,up_proj,14336,4096,16,32.0,2.0,3.533915231668533,4.217462985713429,7.906431077965462,3.7504356396038934,0.4743525368931669
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,22,v_proj,1024,4096,16,32.0,2.0,3.2820058158539056,0.8666498558043654,1.9691776920435038,1.5474526180412187,0.7858369634663888
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,23,down_proj,4096,14336,16,32.0,2.0,5.515694164312969,2.0907208111379907,7.0393155310623765,4.997658571657723,0.7099637101937771
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,23,gate_proj,14336,4096,16,32.0,2.0,3.6984814320807624,4.362976679260068,9.6516724320558,6.4224294926754295,0.6654214114586829
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,23,k_proj,1024,4096,16,32.0,2.0,3.331748999317486,1.0314542790535415,1.9980716096114188,1.1902938189277805,0.5957213010795277
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,23,o_proj,4096,4096,16,32.0,2.0,3.5153394799337576,2.165405685862506,4.204083811462189,2.1303900420357857,0.5067429998011461
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,23,q_proj,4096,4096,16,32.0,2.0,3.3057379538730554,2.039170629079044,3.6057052091102944,1.6233136653654607,0.4502069834394511
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,23,up_proj,14336,4096,16,32.0,2.0,3.52886404006688,4.121608283582276,7.977710962851904,4.645102472129075,0.5822600610324099
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,23,v_proj,1024,4096,16,32.0,2.0,3.3263951495147235,0.8971436719020548,1.8737074283316926,1.1874707736727739,0.633754638380268
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,24,down_proj,4096,14336,16,32.0,2.0,5.596951446308339,2.1351938400494714,7.202171505564861,4.66441484889042,0.647640068732936
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,24,gate_proj,14336,4096,16,32.0,2.0,3.6881935562069006,4.298594372127233,9.926102503193682,7.327627576201235,0.7382180038785214
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,24,k_proj,1024,4096,16,32.0,2.0,3.3494056746380014,1.0217130189545458,2.163346658615161,1.499015216888049,0.6929149384905444
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,24,o_proj,4096,4096,16,32.0,2.0,3.5951214473732325,2.2404981040256287,4.851783243694634,3.0578149085403425,0.6302455725973066
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,24,q_proj,4096,4096,16,32.0,2.0,3.304678129226268,2.0572483450695507,3.7789655859421525,1.8548686221542916,0.4908403053614592
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,24,up_proj,14336,4096,16,32.0,2.0,3.581808734166767,4.2341074410860005,8.268530781995825,4.255828778145094,0.5147019331913086
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,24,v_proj,1024,4096,16,32.0,2.0,3.3417720001909403,0.8630960394810765,2.2509803955776686,1.9735190111204317,0.8767375384510925
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,25,down_proj,4096,14336,16,32.0,2.0,5.704448876068324,2.257391276715344,7.127355018115563,3.877104178541083,0.5439751729339518
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,25,gate_proj,14336,4096,16,32.0,2.0,3.6335964197769517,4.158726871524713,9.958019492404294,7.686204497467904,0.7718607603982631
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,25,k_proj,1024,4096,16,32.0,2.0,3.3499501549882953,1.018034518426249,2.09874808356065,1.4211153458318675,0.677125261942282
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,25,o_proj,4096,4096,16,32.0,2.0,3.5545643276288317,2.1909896980467476,4.196227572199944,1.8830964991357069,0.4487593836929253
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,25,q_proj,4096,4096,16,32.0,2.0,3.2419037929886896,2.0025443807529104,3.4453328393813236,1.505196284110818,0.4368797890601203
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,25,up_proj,14336,4096,16,32.0,2.0,3.631503312358402,4.294450074823185,8.572326145491104,4.8253682055139935,0.5629006787209156
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,25,v_proj,1024,4096,16,32.0,2.0,3.384053963219813,0.9217910106869934,2.145272893447463,1.5380810743752245,0.716962899719262
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,26,down_proj,4096,14336,16,32.0,2.0,5.666203300681839,2.2180632971263345,7.296389642165361,4.587766679879642,0.6287721605994335
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,26,gate_proj,14336,4096,16,32.0,2.0,3.662921336578488,4.186999274166769,10.44766212538457,8.450473523482628,0.8088387068864532
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,26,k_proj,1024,4096,16,32.0,2.0,3.384339857251741,1.0360002574469718,2.019872177953913,1.0262725084663105,0.5080878481656708
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,26,o_proj,4096,4096,16,32.0,2.0,3.5433563184423447,2.1710874855971274,4.269988489016286,2.211106994225661,0.5178250479862658
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,26,q_proj,4096,4096,16,32.0,2.0,3.3634593240878274,2.068993498989502,3.931416238922431,2.05714649924288,0.5232583817700073
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,26,up_proj,14336,4096,16,32.0,2.0,3.5995438652944594,4.250771716706308,8.640138357410821,5.325983146534266,0.6164233634020528
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,26,v_proj,1024,4096,16,32.0,2.0,3.392944562390283,0.9281034318404966,2.0675103772823054,1.4869943261965686,0.719219764280549
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,27,down_proj,4096,14336,16,32.0,2.0,5.626122764544402,2.13322977827339,7.064314455368997,4.609668579924894,0.6525287922908739
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,27,gate_proj,14336,4096,16,32.0,2.0,3.727143103773712,4.383796684386461,9.948539082198044,6.95754249543467,0.6993531852213885
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,27,k_proj,1024,4096,16,32.0,2.0,3.3866430847335773,1.0081176364203437,2.138979937552253,1.554026261068016,0.7265268055044826
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,27,o_proj,4096,4096,16,32.0,2.0,3.5942319877691427,2.2324951056071716,4.559010391307546,2.7359368627497713,0.6001163910409714
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,27,q_proj,4096,4096,16,32.0,2.0,3.3712113588602324,2.066487553187382,4.027239310703665,2.5913903415798125,0.6434656948973385
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,27,up_proj,14336,4096,16,32.0,2.0,3.641990212080745,4.340542283825635,8.735760462281092,4.805657995293563,0.5501132976394254
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,27,v_proj,1024,4096,16,32.0,2.0,3.364017445431171,0.9209147170348853,2.135461755931131,1.5980584325451157,0.7483432696027423
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,28,down_proj,4096,14336,16,32.0,2.0,5.561936398095656,2.0846414669980233,6.9633471007151915,4.469801046097969,0.6419040989122724
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,28,gate_proj,14336,4096,16,32.0,2.0,3.7383387869604605,4.361877963399728,10.072546348638445,6.817888251719759,0.6768783201123086
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,28,k_proj,1024,4096,16,32.0,2.0,3.3902987746169684,1.0110449671934503,2.032132571304143,1.24212968181762,0.6112444135573645
0,ptype_0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,28,o_proj,4096,4096,16,32.0,2.0,3.572524564665534,2.2011764365391016,4.339123757214647,2.201833819855035,0.5074374327752356
