representation,prompt_group,pooling_rule,layer,subset,profiles,pairs,target,pearson_r,spearman_rho
activation,ipip_stems,final_token,9,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.03525048397944955,0.04387157070815242
activation,ipip_stems,final_token,9,unique_tuples_ge_10,28,378,row_weighted_continuous,0.029503555751132747,0.027719760501127073
activation,ipip_stems,final_token,9,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.0383061843080648,0.038874185994557206
activation,ipip_stems,final_token,9,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.003264118371730546,0.0038863600690629417
activation,ipip_stems,final_token,9,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.01937111886110086,0.027655998059388422
activation,ipip_stems,final_token,9,exposure_quartile_1,8,28,row_weighted_continuous,-0.13853620851200465,-0.20361247947454844
activation,ipip_stems,final_token,9,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-0.007390511069617009,-0.09031198686371099
activation,ipip_stems,final_token,9,exposure_quartile_2,8,28,row_weighted_continuous,0.07819143789312595,0.06458675424192666
activation,ipip_stems,final_token,9,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.05598612272696417,0.05309250136836344
activation,ipip_stems,final_token,9,exposure_quartile_3,8,28,row_weighted_continuous,0.045935811743113085,-0.014230979748221127
activation,ipip_stems,final_token,9,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,0.17361358881563976,0.05309250136836344
activation,ipip_stems,final_token,9,exposure_quartile_4,8,28,row_weighted_continuous,-0.02378590921157151,-0.039956212370005476
activation,ipip_stems,final_token,9,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.03746132187302553,-0.020251778872468526
activation,ipip_stems,final_token,9,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.03648312731431576,0.02372250217554085
activation,ipip_stems,final_token,9,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.0876683651800118,0.06730010321170542
activation,ipip_stems,final_token,9,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.03041928227352116,-0.0235579732949692
activation,ipip_stems,final_token,9,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.041911182014199015,0.02770159900493039
activation,ipip_stems,final_token,10,all_32,32,496,row_weighted_continuous,0.12368428747996356,0.10231614516030689
activation,ipip_stems,final_token,10,all_32,32,496,unique_tuple_weighted_continuous,0.09644668058001604,0.08297536932248427
activation,ipip_stems,final_token,10,rows_ge_1000,30,435,row_weighted_continuous,0.10903911985262653,0.07795118210564526
activation,ipip_stems,final_token,10,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.08723132536025185,0.07383127021869357
activation,ipip_stems,final_token,10,rows_ge_10000,30,435,row_weighted_continuous,0.10903911985262653,0.07795118210564526
activation,ipip_stems,final_token,10,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.08723132536025185,0.07383127021869357
activation,ipip_stems,final_token,10,rows_ge_50000,22,231,row_weighted_continuous,0.059228377050217024,0.0562725130941023
activation,ipip_stems,final_token,10,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.06082443844341746,0.05845226737280711
activation,ipip_stems,final_token,10,unique_tuples_ge_10,28,378,row_weighted_continuous,0.06859223322885993,0.06069357001938204
activation,ipip_stems,final_token,10,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.06788949688298308,0.061993556943970914
activation,ipip_stems,final_token,10,unique_tuples_ge_25,24,276,row_weighted_continuous,0.04380012274355286,0.04032647935959819
activation,ipip_stems,final_token,10,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.05462321874628641,0.050991281517101646
activation,ipip_stems,final_token,10,exposure_quartile_1,8,28,row_weighted_continuous,-0.10262970799538267,-0.16310892172961136
activation,ipip_stems,final_token,10,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.022145993662167428,-0.07936507936507936
activation,ipip_stems,final_token,10,exposure_quartile_2,8,28,row_weighted_continuous,0.20270871747939095,0.1384783798576902
activation,ipip_stems,final_token,10,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.10849357708759069,0.06787082649151616
activation,ipip_stems,final_token,10,exposure_quartile_3,8,28,row_weighted_continuous,0.15705939664956475,0.13026819923371646
activation,ipip_stems,final_token,10,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,0.2623367443021163,0.20799124247400108
activation,ipip_stems,final_token,10,exposure_quartile_4,8,28,row_weighted_continuous,-0.0964918621053457,-0.09578544061302681
activation,ipip_stems,final_token,10,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.042586834756261245,-0.03667214012041598
activation,ipip_stems,final_token,10,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.09487251783921173,0.07238783316131381
activation,ipip_stems,final_token,10,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.13261022826611954,0.10901382227349077
activation,ipip_stems,final_token,10,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.03287648024167917,0.023925130003446773
activation,ipip_stems,final_token,10,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.0822685422069312,0.06276881116156392
activation,ipip_stems,final_token,11,all_32,32,496,row_weighted_continuous,0.13879451390753367,0.11027169861790488
activation,ipip_stems,final_token,11,all_32,32,496,unique_tuple_weighted_continuous,0.09326276535811573,0.08023792805710116
activation,ipip_stems,final_token,11,rows_ge_1000,30,435,row_weighted_continuous,0.1292044383864732,0.08629932486511152
activation,ipip_stems,final_token,11,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.08812732807739088,0.07153645305618445
activation,ipip_stems,final_token,11,rows_ge_10000,30,435,row_weighted_continuous,0.1292044383864732,0.08629932486511152
activation,ipip_stems,final_token,11,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.08812732807739088,0.07153645305618445
activation,ipip_stems,final_token,11,rows_ge_50000,22,231,row_weighted_continuous,0.07478541899003056,0.07019509725656653
activation,ipip_stems,final_token,11,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.0796491549303823,0.08297864054985495
activation,ipip_stems,final_token,11,unique_tuples_ge_10,28,378,row_weighted_continuous,0.06963143069629367,0.06606015422319671
activation,ipip_stems,final_token,11,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.07359333054616184,0.07642538922677218
activation,ipip_stems,final_token,11,unique_tuples_ge_25,24,276,row_weighted_continuous,0.050782577654700095,0.05157974343973403
activation,ipip_stems,final_token,11,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.068668712802579,0.07398296257188111
activation,ipip_stems,final_token,11,exposure_quartile_1,8,28,row_weighted_continuous,-0.06507137309735445,-0.07991242474001095
activation,ipip_stems,final_token,11,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.022466572326919156,-0.0120415982484948
activation,ipip_stems,final_token,11,exposure_quartile_2,8,28,row_weighted_continuous,0.14465399637488635,0.12424740010946908
activation,ipip_stems,final_token,11,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.04360780750364364,0.06841817186644773
activation,ipip_stems,final_token,11,exposure_quartile_3,8,28,row_weighted_continuous,0.14112404409239418,0.09250136836343732
activation,ipip_stems,final_token,11,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,0.2538148582806269,0.17679255610290093
activation,ipip_stems,final_token,11,exposure_quartile_4,8,28,row_weighted_continuous,-0.09848373548622413,-0.10071154898741107
activation,ipip_stems,final_token,11,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.07586390773951984,-0.0421455938697318
activation,ipip_stems,final_token,11,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.10841178642422387,0.08685366199178353
activation,ipip_stems,final_token,11,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.1181963201010585,0.10742112399570963
activation,ipip_stems,final_token,11,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.05131758030558173,0.02817365763011584
activation,ipip_stems,final_token,11,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.08128496268506888,0.058805017308816245
activation,ipip_stems,final_token,12,all_32,32,496,row_weighted_continuous,0.13155379493451916,0.11253768947998843
activation,ipip_stems,final_token,12,all_32,32,496,unique_tuple_weighted_continuous,0.09735086858062958,0.09453377154422134
activation,ipip_stems,final_token,12,rows_ge_1000,30,435,row_weighted_continuous,0.12127210755045559,0.09083545573427297
activation,ipip_stems,final_token,12,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.09584019553204623,0.09087496373573667
activation,ipip_stems,final_token,12,rows_ge_10000,30,435,row_weighted_continuous,0.12127210755045559,0.09083545573427297
activation,ipip_stems,final_token,12,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.09584019553204623,0.09087496373573667
activation,ipip_stems,final_token,12,rows_ge_50000,22,231,row_weighted_continuous,0.07508375887674656,0.08312272435210966
activation,ipip_stems,final_token,12,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.09484830186373552,0.10768219786210792
activation,ipip_stems,final_token,12,unique_tuples_ge_10,28,378,row_weighted_continuous,0.06720412861681632,0.0723459053911242
activation,ipip_stems,final_token,12,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.08026870052829661,0.0913240259068664
activation,ipip_stems,final_token,12,unique_tuples_ge_25,24,276,row_weighted_continuous,0.049909894967925174,0.0600162668911688
activation,ipip_stems,final_token,12,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.08058683910662473,0.09337652145374638
activation,ipip_stems,final_token,12,exposure_quartile_1,8,28,row_weighted_continuous,-0.08734647982713753,-0.11767925561029009
activation,ipip_stems,final_token,12,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.006889309104748446,-0.031198686371100168
activation,ipip_stems,final_token,12,exposure_quartile_2,8,28,row_weighted_continuous,0.11593665957542242,0.08812260536398467
activation,ipip_stems,final_token,12,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.009074310993571281,-0.022988505747126436
activation,ipip_stems,final_token,12,exposure_quartile_3,8,28,row_weighted_continuous,0.07784208027671388,0.04542966611932129
activation,ipip_stems,final_token,12,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,0.18452962065577985,0.13355227148330595
activation,ipip_stems,final_token,12,exposure_quartile_4,8,28,row_weighted_continuous,-0.07073064125477123,-0.11767925561029009
activation,ipip_stems,final_token,12,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.04233352289412877,-0.039956212370005476
activation,ipip_stems,final_token,12,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.1028883372969008,0.08495335235666726
activation,ipip_stems,final_token,12,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.12467296677256794,0.12081233683443628
activation,ipip_stems,final_token,12,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.030567407299461107,0.008826746991562887
activation,ipip_stems,final_token,12,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.07181377510986944,0.051686672960781666
activation,ipip_stems,final_token,13,all_32,32,496,row_weighted_continuous,0.09501191745926645,0.08103262782953831
activation,ipip_stems,final_token,13,all_32,32,496,unique_tuple_weighted_continuous,0.09054788454926208,0.08712303144379473
activation,ipip_stems,final_token,13,rows_ge_1000,30,435,row_weighted_continuous,0.06803638178403514,0.054343766264248757
activation,ipip_stems,final_token,13,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.08474678638745221,0.08283107632333582
activation,ipip_stems,final_token,13,rows_ge_10000,30,435,row_weighted_continuous,0.06803638178403514,0.054343766264248757
activation,ipip_stems,final_token,13,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.08474678638745221,0.08283107632333582
activation,ipip_stems,final_token,13,rows_ge_50000,22,231,row_weighted_continuous,0.073195059244383,0.0771383788625168
activation,ipip_stems,final_token,13,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.11045739563160357,0.11029712416519014
activation,ipip_stems,final_token,13,unique_tuples_ge_10,28,378,row_weighted_continuous,0.05828019490307235,0.06684934471305137
activation,ipip_stems,final_token,13,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.08273351029788087,0.09241227337851848
activation,ipip_stems,final_token,13,unique_tuples_ge_25,24,276,row_weighted_continuous,0.03831644639332089,0.043686591230147974
activation,ipip_stems,final_token,13,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.08848909543366804,0.08952269516702104
activation,ipip_stems,final_token,13,exposure_quartile_1,8,28,row_weighted_continuous,-0.16454645471212226,-0.2047071702244116
activation,ipip_stems,final_token,13,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-0.016831850222433525,-0.04707170224411604
activation,ipip_stems,final_token,13,exposure_quartile_2,8,28,row_weighted_continuous,0.07469982052402244,0.0071154898741105635
activation,ipip_stems,final_token,13,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.00275305358358905,-0.0421455938697318
activation,ipip_stems,final_token,13,exposure_quartile_3,8,28,row_weighted_continuous,0.04856846545585532,0.041050903119868636
activation,ipip_stems,final_token,13,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,0.17591596761049866,0.12534209085933223
activation,ipip_stems,final_token,13,exposure_quartile_4,8,28,row_weighted_continuous,0.04262305751556891,0.008210180623973728
activation,ipip_stems,final_token,13,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.09665183460470393,0.0782703886152162
activation,ipip_stems,final_token,13,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.0877886211605599,0.06493230526379697
activation,ipip_stems,final_token,13,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.11574735277566292,0.10363467103798596
activation,ipip_stems,final_token,13,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.017644075201488398,-0.002038094381753061
activation,ipip_stems,final_token,13,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.06450624402868173,0.042148091534415316
activation,ipip_stems,final_token,14,all_32,32,496,row_weighted_continuous,0.07006318428013142,0.06047674119005332
activation,ipip_stems,final_token,14,all_32,32,496,unique_tuple_weighted_continuous,0.07261114872786574,0.07110374859125428
activation,ipip_stems,final_token,14,rows_ge_1000,30,435,row_weighted_continuous,0.03790023228096687,0.03195337181111385
activation,ipip_stems,final_token,14,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.0688679094699418,0.06606466774645485
activation,ipip_stems,final_token,14,rows_ge_10000,30,435,row_weighted_continuous,0.03790023228096687,0.03195337181111385
activation,ipip_stems,final_token,14,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.0688679094699418,0.06606466774645485
activation,ipip_stems,final_token,14,rows_ge_50000,22,231,row_weighted_continuous,0.062390791099978804,0.06545980256624935
activation,ipip_stems,final_token,14,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.09229727598796562,0.08312661850892734
activation,ipip_stems,final_token,14,unique_tuples_ge_10,28,378,row_weighted_continuous,0.04430855510325112,0.052940084511370104
activation,ipip_stems,final_token,14,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.06756742231513252,0.07005787508016605
activation,ipip_stems,final_token,14,unique_tuples_ge_25,24,276,row_weighted_continuous,0.031853342592314565,0.037001755111941904
activation,ipip_stems,final_token,14,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.07650306570004425,0.0712193033775203
