representation,prompt_group,pooling_rule,layer,transformation,interaction_order,energy
activation,ipip_stems,mean_tokens,28,unit_norm,2,0.32130642346912336
activation,ipip_stems,mean_tokens,28,unit_norm,3,0.30364541234195463
activation,ipip_stems,mean_tokens,28,unit_norm,4,0.1391563165696755
activation,ipip_stems,mean_tokens,28,unit_norm,5,0.02413862684948312
activation,ipip_stems,mean_tokens,29,common_pc1_removed,0,1.6795988044053328e-32
activation,ipip_stems,mean_tokens,29,common_pc1_removed,1,4.705678871525436
activation,ipip_stems,mean_tokens,29,common_pc1_removed,2,8.608174717868753
activation,ipip_stems,mean_tokens,29,common_pc1_removed,3,8.299491690927379
activation,ipip_stems,mean_tokens,29,common_pc1_removed,4,3.933632675222206
activation,ipip_stems,mean_tokens,29,common_pc1_removed,5,0.6767719239182437
activation,ipip_stems,mean_tokens,29,exposure_residualized,0,8.128441965716924e-27
activation,ipip_stems,mean_tokens,29,exposure_residualized,1,3.6960690438916766
activation,ipip_stems,mean_tokens,29,exposure_residualized,2,7.672796813035221
activation,ipip_stems,mean_tokens,29,exposure_residualized,3,7.165516155498017
activation,ipip_stems,mean_tokens,29,exposure_residualized,4,3.2991971300768874
activation,ipip_stems,mean_tokens,29,exposure_residualized,5,0.6288384309864864
activation,ipip_stems,mean_tokens,29,profile_centered,0,0.0
activation,ipip_stems,mean_tokens,29,profile_centered,1,6.295238940863015
activation,ipip_stems,mean_tokens,29,profile_centered,2,9.76068406728079
activation,ipip_stems,mean_tokens,29,profile_centered,3,9.033126005744451
activation,ipip_stems,mean_tokens,29,profile_centered,4,4.129973331116695
activation,ipip_stems,mean_tokens,29,profile_centered,5,0.6873166021826693
activation,ipip_stems,mean_tokens,29,raw,0,129.4391876857562
activation,ipip_stems,mean_tokens,29,raw,1,6.295238940863015
activation,ipip_stems,mean_tokens,29,raw,2,9.76068406728079
activation,ipip_stems,mean_tokens,29,raw,3,9.033126005744451
activation,ipip_stems,mean_tokens,29,raw,4,4.129973331116695
activation,ipip_stems,mean_tokens,29,raw,5,0.6873166021826693
activation,ipip_stems,mean_tokens,29,unit_norm,0,0.0031213991675799364
activation,ipip_stems,mean_tokens,29,unit_norm,1,0.21149586451581534
activation,ipip_stems,mean_tokens,29,unit_norm,2,0.3193839155709636
activation,ipip_stems,mean_tokens,29,unit_norm,3,0.3021592790964329
activation,ipip_stems,mean_tokens,29,unit_norm,4,0.13873288415768203
activation,ipip_stems,mean_tokens,29,unit_norm,5,0.025106657491526296
activation,ipip_stems,mean_tokens,30,common_pc1_removed,0,1.3779279352860682e-30
activation,ipip_stems,mean_tokens,30,common_pc1_removed,1,7.780242777758862
activation,ipip_stems,mean_tokens,30,common_pc1_removed,2,14.889288046726783
activation,ipip_stems,mean_tokens,30,common_pc1_removed,3,14.423510967948125
activation,ipip_stems,mean_tokens,30,common_pc1_removed,4,6.853955029007037
activation,ipip_stems,mean_tokens,30,common_pc1_removed,5,1.1756599978061484
activation,ipip_stems,mean_tokens,30,exposure_residualized,0,1.2857536283789535e-26
activation,ipip_stems,mean_tokens,30,exposure_residualized,1,6.336189941537736
activation,ipip_stems,mean_tokens,30,exposure_residualized,2,13.259702431639996
activation,ipip_stems,mean_tokens,30,exposure_residualized,3,12.472727851138927
activation,ipip_stems,mean_tokens,30,exposure_residualized,4,5.808295262556307
activation,ipip_stems,mean_tokens,30,exposure_residualized,5,1.099195142414927
activation,ipip_stems,mean_tokens,30,profile_centered,0,0.0
activation,ipip_stems,mean_tokens,30,profile_centered,1,12.305443731549666
activation,ipip_stems,mean_tokens,30,profile_centered,2,16.97831718902672
activation,ipip_stems,mean_tokens,30,profile_centered,3,15.652410309875854
activation,ipip_stems,mean_tokens,30,profile_centered,4,7.230775349580929
activation,ipip_stems,mean_tokens,30,profile_centered,5,1.1908869948742322
activation,ipip_stems,mean_tokens,30,raw,0,224.37261751582844
activation,ipip_stems,mean_tokens,30,raw,1,12.305443731549666
activation,ipip_stems,mean_tokens,30,raw,2,16.97831718902672
activation,ipip_stems,mean_tokens,30,raw,3,15.652410309875854
activation,ipip_stems,mean_tokens,30,raw,4,7.230775349580929
activation,ipip_stems,mean_tokens,30,raw,5,1.1908869948742322
activation,ipip_stems,mean_tokens,30,unit_norm,0,0.003119856549158989
activation,ipip_stems,mean_tokens,30,unit_norm,1,0.22522947774423827
activation,ipip_stems,mean_tokens,30,unit_norm,2,0.313758392175808
activation,ipip_stems,mean_tokens,30,unit_norm,3,0.2952833311047228
activation,ipip_stems,mean_tokens,30,unit_norm,4,0.13827667797853632
activation,ipip_stems,mean_tokens,30,unit_norm,5,0.024332264447535654
activation,ipip_stems,mean_tokens,31,common_pc1_removed,0,2.5968543952251317e-31
activation,ipip_stems,mean_tokens,31,common_pc1_removed,1,32.11406154652906
activation,ipip_stems,mean_tokens,31,common_pc1_removed,2,67.98161789848724
activation,ipip_stems,mean_tokens,31,common_pc1_removed,3,60.80170561603779
activation,ipip_stems,mean_tokens,31,common_pc1_removed,4,26.7112240471038
activation,ipip_stems,mean_tokens,31,common_pc1_removed,5,4.406432838567376
activation,ipip_stems,mean_tokens,31,exposure_residualized,0,6.642777496734335e-26
activation,ipip_stems,mean_tokens,31,exposure_residualized,1,27.76290255219222
activation,ipip_stems,mean_tokens,31,exposure_residualized,2,59.47870156480499
activation,ipip_stems,mean_tokens,31,exposure_residualized,3,53.61655492633511
activation,ipip_stems,mean_tokens,31,exposure_residualized,4,22.591576265957663
activation,ipip_stems,mean_tokens,31,exposure_residualized,5,4.296384652291069
activation,ipip_stems,mean_tokens,31,profile_centered,0,0.0
activation,ipip_stems,mean_tokens,31,profile_centered,1,78.42651500083284
activation,ipip_stems,mean_tokens,31,profile_centered,2,82.1190752869254
activation,ipip_stems,mean_tokens,31,profile_centered,3,65.25184510443009
activation,ipip_stems,mean_tokens,31,profile_centered,4,29.75832390119015
activation,ipip_stems,mean_tokens,31,profile_centered,5,4.444376962640099
activation,ipip_stems,mean_tokens,31,raw,0,1098.2886425989775
activation,ipip_stems,mean_tokens,31,raw,1,78.42651500083284
activation,ipip_stems,mean_tokens,31,raw,2,82.1190752869254
activation,ipip_stems,mean_tokens,31,raw,3,65.25184510443009
activation,ipip_stems,mean_tokens,31,raw,4,29.75832390119015
activation,ipip_stems,mean_tokens,31,raw,5,4.444376962640099
activation,ipip_stems,mean_tokens,31,unit_norm,0,0.0028870861994306574
activation,ipip_stems,mean_tokens,31,unit_norm,1,0.26885776210673207
activation,ipip_stems,mean_tokens,31,unit_norm,2,0.31833137708705633
activation,ipip_stems,mean_tokens,31,unit_norm,3,0.26773233024417337
activation,ipip_stems,mean_tokens,31,unit_norm,4,0.12254962627518368
activation,ipip_stems,mean_tokens,31,unit_norm,5,0.01964181808742402
activation,naturalistic_behavioral,final_token,0,common_pc1_removed,0,2.698149657330267e-36
activation,naturalistic_behavioral,final_token,0,common_pc1_removed,1,0.0003104518983464157
activation,naturalistic_behavioral,final_token,0,common_pc1_removed,2,0.0006776237812764059
activation,naturalistic_behavioral,final_token,0,common_pc1_removed,3,0.0007251292786958381
activation,naturalistic_behavioral,final_token,0,common_pc1_removed,4,0.0003246528455869757
activation,naturalistic_behavioral,final_token,0,common_pc1_removed,5,6.190109309033182e-05
activation,naturalistic_behavioral,final_token,0,exposure_residualized,0,7.094500542509707e-31
activation,naturalistic_behavioral,final_token,0,exposure_residualized,1,0.0002704825777819427
activation,naturalistic_behavioral,final_token,0,exposure_residualized,2,0.0006232951609470192
activation,naturalistic_behavioral,final_token,0,exposure_residualized,3,0.0006234074557006747
activation,naturalistic_behavioral,final_token,0,exposure_residualized,4,0.0003063504814336416
activation,naturalistic_behavioral,final_token,0,exposure_residualized,5,6.159930619155629e-05
activation,naturalistic_behavioral,final_token,0,profile_centered,0,0.0
activation,naturalistic_behavioral,final_token,0,profile_centered,1,0.00045200129869624184
activation,naturalistic_behavioral,final_token,0,profile_centered,2,0.0007651928362408369
activation,naturalistic_behavioral,final_token,0,profile_centered,3,0.0007435090840980875
activation,naturalistic_behavioral,final_token,0,profile_centered,4,0.0003390077609458752
activation,naturalistic_behavioral,final_token,0,profile_centered,5,6.193440084796216e-05
activation,naturalistic_behavioral,final_token,0,raw,0,0.003304005861887647
activation,naturalistic_behavioral,final_token,0,raw,1,0.00045200129869624184
activation,naturalistic_behavioral,final_token,0,raw,2,0.0007651928362408369
activation,naturalistic_behavioral,final_token,0,raw,3,0.0007435090840980875
activation,naturalistic_behavioral,final_token,0,raw,4,0.0003390077609458752
activation,naturalistic_behavioral,final_token,0,raw,5,6.193440084796216e-05
activation,naturalistic_behavioral,final_token,0,unit_norm,0,0.0004746745829229045
activation,naturalistic_behavioral,final_token,0,unit_norm,1,0.18720261695989038
activation,naturalistic_behavioral,final_token,0,unit_norm,2,0.3272963687106797
activation,naturalistic_behavioral,final_token,0,unit_norm,3,0.3152912798107914
activation,naturalistic_behavioral,final_token,0,unit_norm,4,0.143389364381465
activation,naturalistic_behavioral,final_token,0,unit_norm,5,0.026345695554250818
activation,naturalistic_behavioral,final_token,1,common_pc1_removed,0,2.350043612430633e-35
activation,naturalistic_behavioral,final_token,1,common_pc1_removed,1,0.0011486737175386652
activation,naturalistic_behavioral,final_token,1,common_pc1_removed,2,0.002525423849090603
activation,naturalistic_behavioral,final_token,1,common_pc1_removed,3,0.002633022753295245
activation,naturalistic_behavioral,final_token,1,common_pc1_removed,4,0.0011942797192132002
activation,naturalistic_behavioral,final_token,1,common_pc1_removed,5,0.00023881052330129623
activation,naturalistic_behavioral,final_token,1,exposure_residualized,0,2.1451345318643998e-30
activation,naturalistic_behavioral,final_token,1,exposure_residualized,1,0.0009655813831385186
activation,naturalistic_behavioral,final_token,1,exposure_residualized,2,0.0023296140964011508
activation,naturalistic_behavioral,final_token,1,exposure_residualized,3,0.0023817517301576024
activation,naturalistic_behavioral,final_token,1,exposure_residualized,4,0.0011500776967083735
activation,naturalistic_behavioral,final_token,1,exposure_residualized,5,0.0002355136367316248
activation,naturalistic_behavioral,final_token,1,profile_centered,0,0.0
activation,naturalistic_behavioral,final_token,1,profile_centered,1,0.0018104904562842564
activation,naturalistic_behavioral,final_token,1,profile_centered,2,0.0029547125183722817
activation,naturalistic_behavioral,final_token,1,profile_centered,3,0.002728901088966212
activation,naturalistic_behavioral,final_token,1,profile_centered,4,0.0012909160321290442
activation,naturalistic_behavioral,final_token,1,profile_centered,5,0.0002392298725842476
activation,naturalistic_behavioral,final_token,1,raw,0,0.01658188504722083
activation,naturalistic_behavioral,final_token,1,raw,1,0.0018104904562842564
activation,naturalistic_behavioral,final_token,1,raw,2,0.0029547125183722817
activation,naturalistic_behavioral,final_token,1,raw,3,0.002728901088966212
activation,naturalistic_behavioral,final_token,1,raw,4,0.0012909160321290442
activation,naturalistic_behavioral,final_token,1,raw,5,0.0002392298725842476
activation,naturalistic_behavioral,final_token,1,unit_norm,0,0.0005874269387534795
activation,naturalistic_behavioral,final_token,1,unit_norm,1,0.19063793847664512
activation,naturalistic_behavioral,final_token,1,unit_norm,2,0.329502390451681
activation,naturalistic_behavioral,final_token,1,unit_norm,3,0.30796463374833805
activation,naturalistic_behavioral,final_token,1,unit_norm,4,0.1441264329246225
activation,naturalistic_behavioral,final_token,1,unit_norm,5,0.02718117745996001
activation,naturalistic_behavioral,final_token,2,common_pc1_removed,0,6.841886013860797e-34
activation,naturalistic_behavioral,final_token,2,common_pc1_removed,1,0.0027106118010750847
activation,naturalistic_behavioral,final_token,2,common_pc1_removed,2,0.00569664874581931
activation,naturalistic_behavioral,final_token,2,common_pc1_removed,3,0.0060417999469208885
activation,naturalistic_behavioral,final_token,2,common_pc1_removed,4,0.0028986098924130323
activation,naturalistic_behavioral,final_token,2,common_pc1_removed,5,0.0005592600181896244
activation,naturalistic_behavioral,final_token,2,exposure_residualized,0,4.661324681265191e-30
activation,naturalistic_behavioral,final_token,2,exposure_residualized,1,0.0022386969248769967
activation,naturalistic_behavioral,final_token,2,exposure_residualized,2,0.005253615603330917
activation,naturalistic_behavioral,final_token,2,exposure_residualized,3,0.005534588213486565
activation,naturalistic_behavioral,final_token,2,exposure_residualized,4,0.0028361644680385727
activation,naturalistic_behavioral,final_token,2,exposure_residualized,5,0.0005422343832313892
activation,naturalistic_behavioral,final_token,2,profile_centered,0,0.0
activation,naturalistic_behavioral,final_token,2,profile_centered,1,0.004221906245459353
activation,naturalistic_behavioral,final_token,2,profile_centered,2,0.0065368416014261405
activation,naturalistic_behavioral,final_token,2,profile_centered,3,0.006552257255764323
activation,naturalistic_behavioral,final_token,2,profile_centered,4,0.0031474770435159635
activation,naturalistic_behavioral,final_token,2,profile_centered,5,0.0005601047641692305
activation,naturalistic_behavioral,final_token,2,raw,0,0.052359847459603315
activation,naturalistic_behavioral,final_token,2,raw,1,0.004221906245459353
activation,naturalistic_behavioral,final_token,2,raw,2,0.0065368416014261405
activation,naturalistic_behavioral,final_token,2,raw,3,0.006552257255764323
activation,naturalistic_behavioral,final_token,2,raw,4,0.0031474770435159635
activation,naturalistic_behavioral,final_token,2,raw,5,0.0005601047641692305
activation,naturalistic_behavioral,final_token,2,unit_norm,0,0.0005786430999006034
activation,naturalistic_behavioral,final_token,2,unit_norm,1,0.18841383996914957
activation,naturalistic_behavioral,final_token,2,unit_norm,2,0.31332047241739674
activation,naturalistic_behavioral,final_token,2,unit_norm,3,0.3169772628288208
activation,naturalistic_behavioral,final_token,2,unit_norm,4,0.1530201964105395
activation,naturalistic_behavioral,final_token,2,unit_norm,5,0.027689585274192484
activation,naturalistic_behavioral,final_token,3,common_pc1_removed,0,1.4447083387654158e-33
activation,naturalistic_behavioral,final_token,3,common_pc1_removed,1,0.007934138426645311
activation,naturalistic_behavioral,final_token,3,common_pc1_removed,2,0.016129406162860602
activation,naturalistic_behavioral,final_token,3,common_pc1_removed,3,0.016926314760132663
activation,naturalistic_behavioral,final_token,3,common_pc1_removed,4,0.007925903472330947
activation,naturalistic_behavioral,final_token,3,common_pc1_removed,5,0.0014876691763390775
activation,naturalistic_behavioral,final_token,3,exposure_residualized,0,1.3633117125884932e-29
activation,naturalistic_behavioral,final_token,3,exposure_residualized,1,0.006565411160136595
activation,naturalistic_behavioral,final_token,3,exposure_residualized,2,0.014931662842377489
activation,naturalistic_behavioral,final_token,3,exposure_residualized,3,0.015299558965048558
activation,naturalistic_behavioral,final_token,3,exposure_residualized,4,0.007505712953966778
activation,naturalistic_behavioral,final_token,3,exposure_residualized,5,0.0014330682947154465
activation,naturalistic_behavioral,final_token,3,profile_centered,0,0.0
activation,naturalistic_behavioral,final_token,3,profile_centered,1,0.012008232411722032
activation,naturalistic_behavioral,final_token,3,profile_centered,2,0.018872158853280332
activation,naturalistic_behavioral,final_token,3,profile_centered,3,0.018233050751916096
activation,naturalistic_behavioral,final_token,3,profile_centered,4,0.0085300512835367
activation,naturalistic_behavioral,final_token,3,profile_centered,5,0.0014881779312805002
activation,naturalistic_behavioral,final_token,3,raw,0,0.1639648082232811
activation,naturalistic_behavioral,final_token,3,raw,1,0.012008232411722032
activation,naturalistic_behavioral,final_token,3,raw,2,0.018872158853280332
activation,naturalistic_behavioral,final_token,3,raw,3,0.018233050751916096
activation,naturalistic_behavioral,final_token,3,raw,4,0.0085300512835367
activation,naturalistic_behavioral,final_token,3,raw,5,0.0014881779312805002
activation,naturalistic_behavioral,final_token,3,unit_norm,0,0.0010160979112369506
activation,naturalistic_behavioral,final_token,3,unit_norm,1,0.19272753495229608
activation,naturalistic_behavioral,final_token,3,unit_norm,2,0.3177473446802104
activation,naturalistic_behavioral,final_token,3,unit_norm,3,0.31233982487129425
activation,naturalistic_behavioral,final_token,3,unit_norm,4,0.14966276024931874
activation,naturalistic_behavioral,final_token,3,unit_norm,5,0.02650643733564332
activation,naturalistic_behavioral,final_token,4,common_pc1_removed,0,2.9772197712758342e-33
